stationid_start,stationid_end,starttime,traveltime,_created_at,_updated_at
101033,101042,2015-05-01 15:49:51,216,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200004,200005,2015-05-01 15:49:54,163,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101033,101042,2015-05-01 15:49:54,204,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101033,101054,2015-05-01 15:49:54,422,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200005,200004,2015-05-01 15:49:55,226,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200005,200004,2015-05-01 15:49:55,316,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101021,103052,2015-05-01 15:49:57,557,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101021,101033,2015-05-01 15:49:57,182,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101021,101042,2015-05-01 15:49:57,417,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101077,101033,2015-05-01 15:49:58,327,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101077,101033,2015-05-01 15:49:58,559,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101077,101054,2015-05-01 15:49:58,124,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101077,101042,2015-05-01 15:49:58,207,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
104082,103082,2015-05-01 15:50:00,466,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200004,200005,2015-05-01 15:50:09,139,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200005,200004,2015-05-01 15:50:09,296,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103082,101042,2015-05-01 15:50:12,471,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103082,103052,2015-05-01 15:50:12,295,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101008,101021,2015-05-01 15:50:13,194,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101008,101033,2015-05-01 15:50:22,390,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101042,101054,2015-05-01 15:50:23,250,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101077,101033,2015-05-01 15:50:23,374,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101077,101054,2015-05-01 15:50:23,159,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101077,101021,2015-05-01 15:50:23,448,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101077,101042,2015-05-01 15:50:23,265,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101042,101077,2015-05-01 15:50:23,377,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
105082,104082,2015-05-01 15:50:25,453,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103082,105082,2015-05-01 15:50:25,179,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
105082,103082,2015-05-01 15:50:25,197,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101042,101008,2015-05-01 15:50:26,297,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101042,101021,2015-05-01 15:50:26,197,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101042,101033,2015-05-01 15:50:26,120,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101033,101021,2015-05-01 15:50:30,116,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101033,101008,2015-05-01 15:50:30,251,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200004,200005,2015-05-01 15:50:33,154,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101054,101077,2015-05-01 15:50:38,181,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101021,103052,2015-05-01 15:50:42,517,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101021,101033,2015-05-01 15:50:42,198,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101033,101042,2015-05-01 15:50:42,226,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101033,101054,2015-05-01 15:50:42,387,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101021,101042,2015-05-01 15:50:42,378,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103082,105082,2015-05-01 15:50:45,263,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101021,101033,2015-05-01 15:50:46,169,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101021,101054,2015-05-01 15:50:46,491,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101021,101042,2015-05-01 15:50:46,369,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101054,101077,2015-05-01 15:50:48,179,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103052,101042,2015-05-01 15:50:49,72,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200004,200005,2015-05-01 15:50:51,158,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101021,101008,2015-05-01 15:50:51,127,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
102082,200210,2015-05-01 15:50:54,360,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200004,200003,2015-05-01 15:50:55,265,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200001,200002,2015-05-01 15:51:06,216,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101077,101054,2015-05-01 15:51:15,161,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101077,101042,2015-05-01 15:51:15,254,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
105082,103082,2015-05-01 15:51:17,283,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101033,101042,2015-05-01 15:51:21,204,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101033,101054,2015-05-01 15:51:21,456,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101021,101033,2015-05-01 15:51:26,161,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101008,101021,2015-05-01 15:51:27,186,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
105082,103082,2015-05-01 15:51:27,277,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101033,101042,2015-05-01 15:51:28,207,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101033,101054,2015-05-01 15:51:28,456,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101008,101021,2015-05-01 15:51:33,186,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101008,101033,2015-05-01 15:51:33,386,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200004,200005,2015-05-01 15:51:41,140,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200206,200205,2015-05-01 15:51:47,117,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200002,200001,2015-05-01 15:51:59,199,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200004,200003,2015-05-01 15:52:00,231,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101054,101042,2015-05-01 15:52:02,83,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101054,101033,2015-05-01 15:52:02,203,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101042,101054,2015-05-01 15:52:04,186,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101042,101077,2015-05-01 15:52:04,323,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101021,101033,2015-05-01 15:52:11,180,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101054,101077,2015-05-01 15:52:13,126,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101054,101077,2015-05-01 15:52:13,199,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103082,105082,2015-05-01 15:52:14,198,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200005,200004,2015-05-01 15:52:20,271,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103082,105082,2015-05-01 15:52:21,184,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101021,101008,2015-05-01 15:52:26,135,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101033,101021,2015-05-01 15:52:26,77,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101033,101008,2015-05-01 15:52:26,177,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101042,101033,2015-05-01 15:52:34,120,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101021,101033,2015-05-01 15:52:38,194,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200004,200005,2015-05-01 15:52:43,180,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
105082,103082,2015-05-01 15:52:44,292,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200205,200206,2015-05-01 15:52:47,184,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101021,101033,2015-05-01 15:52:49,194,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101033,101042,2015-05-01 15:52:59,235,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101021,101033,2015-05-01 15:53:01,170,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101054,101042,2015-05-01 15:53:02,106,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101054,101033,2015-05-01 15:53:02,215,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101054,101021,2015-05-01 15:53:02,289,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200002,200001,2015-05-01 15:53:07,149,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200205,200206,2015-05-01 15:53:10,203,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101042,101054,2015-05-01 15:53:18,218,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200004,200003,2015-05-01 15:53:18,171,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101042,101033,2015-05-01 15:53:25,120,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200005,200004,2015-05-01 15:53:27,342,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200005,200004,2015-05-01 15:53:30,338,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200004,200005,2015-05-01 15:53:34,194,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101033,101042,2015-05-01 15:53:35,200,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101033,101054,2015-05-01 15:53:35,322,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200004,200003,2015-05-01 15:53:38,235,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101077,101054,2015-05-01 15:53:40,173,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101077,101042,2015-05-01 15:53:40,301,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103082,104082,2015-05-01 15:53:42,256,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101021,101008,2015-05-01 15:53:43,100,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101054,101042,2015-05-01 15:53:49,53,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101054,101033,2015-05-01 15:53:49,177,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101054,101042,2015-05-01 15:53:56,93,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101033,101042,2015-05-01 15:54:00,180,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103082,105082,2015-05-01 15:54:09,191,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200004,200005,2015-05-01 15:54:11,170,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200004,200005,2015-05-01 15:54:18,176,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200001,200002,2015-05-01 15:54:27,232,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
104082,102082,2015-05-01 15:54:27,306,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101042,101054,2015-05-01 15:54:28,161,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101054,101077,2015-05-01 15:54:33,127,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101042,101033,2015-05-01 15:54:42,124,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101042,101054,2015-05-01 15:54:45,252,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103052,101042,2015-05-01 15:54:45,91,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101042,101021,2015-05-01 15:54:48,183,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101042,101033,2015-05-01 15:54:48,109,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101054,101042,2015-05-01 15:54:49,96,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200004,200005,2015-05-01 15:54:53,184,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200004,200005,2015-05-01 15:54:54,184,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101042,101054,2015-05-01 15:54:55,249,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103052,101042,2015-05-01 15:55:00,79,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103052,101033,2015-05-01 15:55:00,222,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200004,200005,2015-05-01 15:55:01,190,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200004,200005,2015-05-01 15:55:02,200,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103052,101042,2015-05-01 15:55:03,180,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103052,101042,2015-05-01 15:55:07,176,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200205,200206,2015-05-01 15:55:07,178,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101054,101077,2015-05-01 15:55:10,137,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200205,200206,2015-05-01 15:55:11,164,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200004,200005,2015-05-01 15:55:14,185,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200004,200005,2015-05-01 15:55:16,186,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200004,200005,2015-05-01 15:55:30,193,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200005,200004,2015-05-01 15:55:32,256,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101033,101042,2015-05-01 15:55:47,182,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101077,101054,2015-05-01 15:55:47,125,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200001,200002,2015-05-01 15:55:51,234,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101021,101008,2015-05-01 15:55:51,82,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200001,200002,2015-05-01 15:55:56,228,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101033,101021,2015-05-01 15:55:59,117,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103082,105082,2015-05-01 15:56:12,212,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200002,200001,2015-05-01 15:56:16,177,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101042,101033,2015-05-01 15:56:19,143,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101077,101054,2015-05-01 15:56:21,106,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101077,101054,2015-05-01 15:56:24,103,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101054,101042,2015-05-01 15:56:33,128,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200206,200205,2015-05-01 15:56:33,165,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101033,101021,2015-05-01 15:56:37,74,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101042,101054,2015-05-01 15:56:55,122,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101054,101042,2015-05-01 15:56:56,120,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200004,200005,2015-05-01 15:57:05,186,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
200205,200206,2015-05-01 15:58:20,105,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103082,200209,2015-05-01 15:58:35,1224,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103082,104082,2015-05-01 15:58:35,342,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101042,101054,2015-05-01 15:58:58,246,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101042,101077,2015-05-01 15:58:58,426,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103082,200210,2015-05-01 15:59:14,1219,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101008,103082,2015-05-01 15:59:18,1307,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101008,101021,2015-05-01 15:59:18,137,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101008,101033,2015-05-01 15:59:18,326,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101008,101042,2015-05-01 15:59:18,607,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101008,103052,2015-05-01 15:59:18,769,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101033,101021,2015-05-01 15:59:31,138,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103082,104082,2015-05-01 15:59:35,472,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103082,102082,2015-05-01 15:59:35,780,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103082,200210,2015-05-01 15:59:35,1109,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103082,200210,2015-05-01 15:59:35,2068,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101033,101077,2015-05-01 15:59:43,1217,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
101033,101042,2015-05-01 15:59:44,276,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103082,104082,2015-05-01 15:59:48,388,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
103082,102082,2015-05-01 15:59:48,650,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
105082,104082,2015-05-01 16:00:03,953,Fri May 15 2015 16:15:52 GMT+0000 (UTC),Fri May 15 2015 16:15:52 GMT+0000 (UTC)
